field_1,Unnamed_ 0,number,x-etr89,y-etr89,z-wgs84,descriptio,x-gk-z3,y-gk-z3,z-DHHN,category,date,St,Loc,FinalD,IceD,WsIceD,WsSlushD,%Dep,MeasD,Npts,Spike,VelX,VelY,VelZ,Angle,VxErr,VyErr,VzErr,SNR1,SNR2,SNR3,Temp,Tilt,CorrFact,MeanV,Area,Flow,%Q,lat_flowtr,lon_flowtr,layer,path,ang,horizon_v,tke_proxy
38,1381,,8.382934410000003,49.821662670000002,129.260999999999996,h2o,3455670.520000000018626,5520753.280000000260770,81.453000000000003,h2o,11.07.2022,12.000000000000000,474.000000000000000,0.805000000000000,,,,0.437000000000000,0.352000000000000,80.000000000000000,0.000000000000000,0.181000000000000,-0.001000000000000,-0.030000000000000,-0.238000000000000,0.010000000000000,0.006000000000000,0.024000000000000,36.134000000000000,35.795000000000002,38.024000000000001,23.285000000000000,1.845000000000000,1.000000000000000,,,,,49.821660000000001,8.382940000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-24.6834519527,0.1810027624,0.0003560000
39,1384,,8.382838254999999,49.821618110000003,129.015999999999991,h2o,3455663.560000000055879,5520748.379999999888241,81.207999999999998,h2o,11.07.2022,13.000000000000000,474.000000000000000,1.055000000000000,,,,0.366000000000000,0.386000000000000,80.000000000000000,2.000000000000000,0.630000000000000,-0.069000000000000,0.208000000000000,-6.294000000000000,0.011000000000000,0.006000000000000,0.025000000000000,35.636000000000003,36.026000000000003,37.590000000000003,23.248999999999999,2.716000000000000,1.000000000000000,,,,,49.821629999999999,8.382870000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-18.7496604222,0.6337673075,0.0003910000
40,1386,,8.383016099000002,49.821511340000001,129.383999999999986,h2o,3455676.259999999776483,5520736.400000000372529,81.575999999999993,h2o,11.07.2022,14.000000000000000,474.000000000000000,0.664000000000000,,,,0.354000000000000,0.235000000000000,80.000000000000000,0.000000000000000,0.124000000000000,-0.021000000000000,0.073000000000000,-9.484000000000000,0.007000000000000,0.006000000000000,0.023000000000000,36.372999999999998,36.055999999999997,38.506000000000000,23.292999999999999,0.572000000000000,1.000000000000000,,,,,49.821520000000000,8.383020000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-15.3878852456,0.1257656551,0.0003070000
41,1388,,8.383039143000000,49.821360149999997,129.002999999999986,h2o,3455677.779999999795109,5520719.570000000298023,81.194999999999993,h2o,11.07.2022,15.000000000000000,474.000000000000000,0.963000000000000,,,,0.369000000000000,0.355000000000000,80.000000000000000,0.000000000000000,0.420000000000000,0.104000000000000,-0.445000000000000,13.914000000000000,0.004000000000000,0.003000000000000,0.017000000000000,35.121000000000002,34.918999999999997,37.258000000000003,23.274000000000001,0.898000000000000,1.000000000000000,,,,,49.821359999999999,8.383050000000003,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-38.9077778099,0.4326846427,0.0001570000
42,1390,,8.383229334999999,49.821232860000002,129.087999999999994,h2o,3455691.350000000093132,5520705.299999999813735,81.280000000000001,h2o,11.07.2022,16.000000000000000,474.000000000000000,0.981000000000000,,,,0.394000000000000,0.387000000000000,80.000000000000000,1.000000000000000,0.349000000000000,0.021000000000000,-0.106000000000000,3.452000000000000,0.005000000000000,0.003000000000000,0.014000000000000,34.686999999999998,34.883000000000003,36.929000000000002,23.312000000000001,0.854000000000000,1.000000000000000,,,,,49.821230000000000,8.383229999999999,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-28.4434452050,0.3496312343,0.0001150000
43,1392,,8.383494962000000,49.821008880000001,129.348999999999990,h2o,3455710.259999999310821,5520680.229999999515712,81.540999999999997,h2o,11.07.2022,17.000000000000000,474.000000000000000,0.711000000000000,,,,0.408000000000000,0.290000000000000,80.000000000000000,0.000000000000000,0.471000000000000,-0.052000000000000,0.192000000000000,-6.243000000000000,0.009000000000000,0.007000000000000,0.029000000000000,36.710999999999999,36.372999999999998,38.314999999999998,23.332999999999998,2.443000000000000,1.000000000000000,,,,,49.821010000000001,8.383509999999999,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-18.6998658888,0.4738617942,0.0004855000
44,1394,,8.383469676000002,49.820997499999997,128.957999999999998,h2o,3455708.430000000167638,5520678.980000000447035,81.150000000000006,h2o,11.07.2022,18.000000000000000,474.000000000000000,1.097000000000000,,,,0.430000000000000,0.472000000000000,80.000000000000000,0.000000000000000,0.625000000000000,-0.304000000000000,1.168000000000000,-25.965000000000000,0.005000000000000,0.006000000000000,0.025000000000000,36.054000000000002,36.159999999999997,38.134000000000000,23.311000000000000,3.323000000000000,1.000000000000000,,,,,49.820999999999998,8.383490000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,0.9382883717,0.6950115107,0.0003430000
45,1396,,8.383627006999999,49.820908070000002,129.697000000000003,h2o,3455719.670000000391155,5520668.940000000409782,81.888999999999996,h2o,11.07.2022,19.000000000000000,474.000000000000000,0.379000000000000,,,,0.274000000000000,0.104000000000000,80.000000000000000,0.000000000000000,0.547000000000000,0.121000000000000,-0.483000000000000,12.435000000000000,0.005000000000000,0.006000000000000,0.023000000000000,34.502000000000002,34.750000000000000,37.043999999999997,23.344000000000001,0.466000000000000,1.000000000000000,,,,,49.820920000000001,8.383649999999999,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-37.4733423058,0.5602231698,0.0002950000
46,1398,,8.383590792000000,49.820892770000000,129.019000000000005,h2o,3455717.049999999813735,5520667.259999999776483,81.210999999999999,h2o,11.07.2022,20.000000000000000,474.000000000000000,1.059000000000000,,,,0.433000000000000,0.459000000000000,80.000000000000000,0.000000000000000,0.429000000000000,0.118000000000000,-0.475000000000000,15.414999999999999,0.010000000000000,0.004000000000000,0.014000000000000,35.741999999999997,35.552000000000000,37.832000000000001,23.341999999999999,0.994000000000000,1.000000000000000,,,,,49.820909999999998,8.383620000000002,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-40.3793553652,0.4449325792,0.0001560000
47,1400,,8.383863359999999,49.820822380000003,129.531000000000006,h2o,3455736.600000000093132,5520659.269999999552965,81.722999999999999,h2o,11.07.2022,21.000000000000000,474.000000000000000,0.514000000000000,,,,0.362000000000000,0.186000000000000,80.000000000000000,0.000000000000000,0.091000000000000,0.000000000000000,0.000000000000000,-0.223000000000000,0.001000000000000,0.002000000000000,0.009000000000000,35.057000000000002,35.534999999999997,37.265999999999998,23.391999999999999,0.643000000000000,1.000000000000000,,,,,49.820830000000001,8.383870000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-25.0000000000,0.0910000000,0.0000430000
48,1402,,8.383862028999999,49.820806820000001,128.926999999999992,h2o,3455736.490000000223517,5520657.540000000037253,81.119000000000000,h2o,11.07.2022,22.000000000000000,474.000000000000000,1.128000000000000,,,,0.371000000000000,0.419000000000000,80.000000000000000,0.000000000000000,0.175000000000000,0.032000000000000,-0.131000000000000,10.305000000000000,0.003000000000000,0.001000000000000,0.005000000000000,35.915999999999997,35.747999999999998,37.411999999999999,23.382999999999999,0.462000000000000,1.000000000000000,,,,,49.820810000000002,8.383880000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-35.3624590984,0.1779016582,0.0000175000
49,1407,,8.383949528000000,49.820788680000000,129.122000000000014,h2o,3455742.770000000018626,5520655.469999999739230,81.313999999999993,h2o,11.07.2022,23.000000000000000,474.000000000000000,0.882000000000000,,,,0.399000000000000,0.352000000000000,80.000000000000000,0.000000000000000,0.083000000000000,0.017000000000000,-0.066000000000000,11.480000000000000,0.002000000000000,0.003000000000000,0.012000000000000,35.378000000000000,35.402000000000001,37.703000000000003,23.466000000000001,0.621000000000000,1.000000000000000,,,,,49.820790000000002,8.383950000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-36.5751888174,0.0847230783,0.0000785000
50,1409,,8.384027658999999,49.820742250000002,129.360000000000014,h2o,3455748.350000000093132,5520650.259999999776483,81.552000000000007,h2o,11.07.2022,24.000000000000000,474.000000000000000,0.754000000000000,,,,0.399000000000000,0.301000000000000,80.000000000000000,0.000000000000000,-0.094000000000000,-0.019000000000000,0.082000000000000,-168.314999999999998,0.004000000000000,0.002000000000000,0.010000000000000,34.828000000000003,35.459000000000003,37.491999999999997,23.428999999999998,0.616000000000000,1.000000000000000,,,,,49.820770000000003,8.384020000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-36.4271015939,0.0959009906,0.0000600000
51,1411,,8.384105297000000,49.820701749999998,129.454000000000008,h2o,3455753.899999999906868,5520645.709999999962747,81.646000000000001,h2o,11.07.2022,25.000000000000000,474.000000000000000,0.583000000000000,,,,0.405000000000000,0.236000000000000,80.000000000000000,1.000000000000000,-0.098000000000000,-0.009000000000000,0.039000000000000,-174.664999999999992,0.001000000000000,0.002000000000000,0.008000000000000,36.301000000000002,36.789999999999999,38.448999999999998,23.428999999999998,0.866000000000000,1.000000000000000,,,,,49.820729999999998,8.384080000000003,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-30.2471389016,0.0984123976,0.0000345000
52,1414,,8.383545627000000,49.820969580000003,129.449000000000012,h2o,3455713.870000000111759,5520675.830000000074506,81.641000000000005,h2o,11.07.2022,26.000000000000000,474.000000000000000,0.563000000000000,,,,0.330000000000000,0.186000000000000,80.000000000000000,1.000000000000000,0.261000000000000,0.032000000000000,-0.143000000000000,6.927000000000000,0.007000000000000,0.008000000000000,0.031000000000000,40.438000000000002,40.790999999999997,42.402000000000001,23.466000000000001,0.468000000000000,1.000000000000000,,,,,49.820979999999999,8.383530000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-31.9898850440,0.2629543687,0.0005370000
53,1417,,8.383397110000002,49.821087110000001,129.129999999999995,h2o,3455703.290000000037253,5520688.990000000223517,81.322000000000003,h2o,11.07.2022,27.000000000000000,474.000000000000000,0.920000000000000,,,,0.405000000000000,0.373000000000000,80.000000000000000,2.000000000000000,0.307000000000000,0.003000000000000,-0.045000000000000,0.566000000000000,0.004000000000000,0.003000000000000,0.015000000000000,34.899000000000001,35.231000000000002,37.411999999999999,23.402000000000001,0.479000000000000,1.000000000000000,,,,,49.821109999999997,8.383410000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-25.5598757902,0.3070146576,0.0001250000
54,1419,,8.383397519000003,49.821153379999998,129.621000000000009,h2o,3455703.379999999888241,5520696.360000000335276,81.813000000000002,h2o,11.07.2022,28.000000000000000,474.000000000000000,0.399000000000000,,,,0.383000000000000,0.153000000000000,80.000000000000000,1.000000000000000,0.062000000000000,0.001000000000000,-0.011000000000000,0.754000000000000,0.003000000000000,0.004000000000000,0.018000000000000,40.552000000000000,40.686000000000000,42.600999999999999,23.577000000000002,0.827000000000000,1.000000000000000,,,,,49.821150000000003,8.383360000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-25.9240453528,0.0620080640,0.0001745000
55,1425,,8.383104571000002,49.821427659999998,130.627000000000010,h2o,3455682.549999999813735,5520727.040000000037253,82.819000000000003,h2o,11.07.2022,29.000000000000000,474.000000000000000,0.336000000000000,,,,0.366000000000000,0.123000000000000,80.000000000000000,1.000000000000000,0.049000000000000,-0.006000000000000,0.017000000000000,-6.620000000000000,0.002000000000000,0.004000000000000,0.015000000000000,34.460000000000001,34.457000000000001,36.348999999999997,23.625000000000000,0.488000000000000,1.000000000000000,,,,,49.821460000000002,8.383120000000000,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-18.0189425932,0.0493659802,0.0001225000
56,1428,,8.383087521000000,49.821588419999998,129.604000000000013,h2o,3455681.470000000204891,5520744.929999999701977,81.796000000000006,h2o,11.07.2022,30.000000000000000,474.000000000000000,0.431000000000000,,,,0.371000000000000,0.160000000000000,80.000000000000000,0.000000000000000,0.041000000000000,-0.001000000000000,0.006000000000000,-2.004000000000000,0.002000000000000,0.002000000000000,0.009000000000000,36.752000000000002,36.898000000000003,38.869000000000000,23.707999999999998,0.827000000000000,1.000000000000000,,,,,49.821610000000000,8.383100000000002,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-23.6028189727,0.0410121933,0.0000445000
57,1430,,8.383044936999999,49.821702549999998,129.497000000000014,h2o,3455678.509999999776483,5520757.650000001303852,81.688999999999993,h2o,11.07.2022,31.000000000000000,474.000000000000000,0.604000000000000,,,,0.412000000000000,0.249000000000000,80.000000000000000,0.000000000000000,0.133000000000000,-0.019000000000000,0.059000000000000,-8.083000000000000,0.001000000000000,0.002000000000000,0.007000000000000,34.718000000000004,34.740000000000002,36.450000000000003,23.446000000000002,1.365000000000000,1.000000000000000,,,,,49.821719999999999,8.383039999999999,knobloch-1107,file:///P:/aktiv/2021_DFG_NSFC_Econnect/200%20Data%20Acquisition/240%20Fieldwork/data/knoblochsaue/flowtracker2/merged_flowtracker_dgps/knobloch-1107.csv?type=csv&maxFields=10000&detectTypes=yes&xField=x-gk-z3&yField=y-gk-z3&crs=EPSG:5683&spatialIndex=no,-16.8698976458,0.1343502884,0.0000270000
