,sample,Profile ID,profile_location,samp_method,date,lat,lon,d10,d16,d25,d30,d50,d60,d75,d84,d90,Mean Grain Size dm [mm],Geometrical mean dg [mm],Sorting Index 1 ds,Fredle - Index,Grain Size std,Geometric Standard Deviation,Skewness,Kurtosis,Coefficient of uniformity - Cu,Curvature coefficient - Cc,Carling and Reader (1982) [Porosity],Wu and Wang (2006) [Porosity],Wooster et al. (2008) [Porosity],Frings et al. (2011)  [Porosity],User input [Porosity],Carling and Reader (1982) [Estimated kf],Wu and Wang (2006) [Estimated kf],Wooster et al. (2008) [Estimated kf],Frings et al. (2011)  [Estimated kf],User input [Estimated kf],250,125,63,31.5,16,8,4,2,1,0.5,0.25,0.125,0.063,0.031,0.0039,6.00E-05,dp_position,H_m,depth,comment,slurp_rate1,slurp_rate2,slurp_rate3,slurp_rate4,slurp_rate_final,wl,wl_stick,z_bed,z_watersurface,lz,operator
53,B-4,B,4,FC,27.07.2022,8.148667641,48.90271324,2.419354839,5.289552239,8.653576438,10.1486676,16.17339494,20.19163424,26.21899319,29.83540856,36.43433544,19.26767322,12.56248193,2.374961312,5.289552239,18.00227938,1.993833404,5.651793807,65.64550228,8.345875486,2.108370915,0.226717991,0.24704686,0.24967229,0.228211824,,0.000101706,0.000138793,0.000144269,0.000104132,,100,100,100,88.14258912,49.5684803,22.81425891,12.75797373,9.268292683,8.292682927,7.392120075,4.652908068,1.538461538,0.712945591,0,0,0,1,0.54,0.45,,12.5,7.74,,,10.12,0.42,,,,0.87,
54,B-4,B,4,FC,27.07.2022,8.148667641,48.90271324,2.419354839,5.289552239,8.653576438,10.1486676,16.17339494,20.19163424,26.21899319,29.83540856,36.43433544,19.26767322,12.56248193,2.374961312,5.289552239,18.00227938,1.993833404,5.651793807,65.64550228,8.345875486,2.108370915,0.226717991,0.24704686,0.24967229,0.228211824,,0.000101706,0.000138793,0.000144269,0.000104132,,100,100,100,88.14258912,49.5684803,22.81425891,12.75797373,9.268292683,8.292682927,7.392120075,4.652908068,1.538461538,0.712945591,0,0,0,3,0.54,0.39,,12.5,17.6,,,15.05,0.42,,,,0.81,
55,B-4,B,4,FC,27.07.2022,8.148667641,48.90271324,2.419354839,5.289552239,8.653576438,10.1486676,16.17339494,20.19163424,26.21899319,29.83540856,36.43433544,19.26767322,12.56248193,2.374961312,5.289552239,18.00227938,1.993833404,5.651793807,65.64550228,8.345875486,2.108370915,0.226717991,0.24704686,0.24967229,0.228211824,,0.000101706,0.000138793,0.000144269,0.000104132,,100,100,100,88.14258912,49.5684803,22.81425891,12.75797373,9.268292683,8.292682927,7.392120075,4.652908068,1.538461538,0.712945591,0,0,0,5,0.54,0.33,,12.7,5.44,,,9.07,0.42,,,,0.75,
56,B-4,B,4,FC,27.07.2022,8.148667641,48.90271324,2.419354839,5.289552239,8.653576438,10.1486676,16.17339494,20.19163424,26.21899319,29.83540856,36.43433544,19.26767322,12.56248193,2.374961312,5.289552239,18.00227938,1.993833404,5.651793807,65.64550228,8.345875486,2.108370915,0.226717991,0.24704686,0.24967229,0.228211824,,0.000101706,0.000138793,0.000144269,0.000104132,,100,100,100,88.14258912,49.5684803,22.81425891,12.75797373,9.268292683,8.292682927,7.392120075,4.652908068,1.538461538,0.712945591,0,0,0,7,0.54,0.27,,4.54,,,,4.54,0.42,,,,0.69,
57,B-4,B,4,FC,27.07.2022,8.148667641,48.90271324,2.419354839,5.289552239,8.653576438,10.1486676,16.17339494,20.19163424,26.21899319,29.83540856,36.43433544,19.26767322,12.56248193,2.374961312,5.289552239,18.00227938,1.993833404,5.651793807,65.64550228,8.345875486,2.108370915,0.226717991,0.24704686,0.24967229,0.228211824,,0.000101706,0.000138793,0.000144269,0.000104132,,100,100,100,88.14258912,49.5684803,22.81425891,12.75797373,9.268292683,8.292682927,7.392120075,4.652908068,1.538461538,0.712945591,0,0,0,9,0.54,0.21,,5.71,2.46,,,4.085,0.42,,,,0.63,
58,B-4,B,4,FC,27.07.2022,8.148667641,48.90271324,2.419354839,5.289552239,8.653576438,10.1486676,16.17339494,20.19163424,26.21899319,29.83540856,36.43433544,19.26767322,12.56248193,2.374961312,5.289552239,18.00227938,1.993833404,5.651793807,65.64550228,8.345875486,2.108370915,0.226717991,0.24704686,0.24967229,0.228211824,,0.000101706,0.000138793,0.000144269,0.000104132,,100,100,100,88.14258912,49.5684803,22.81425891,12.75797373,9.268292683,8.292682927,7.392120075,4.652908068,1.538461538,0.712945591,0,0,0,11,0.54,0.15,,4.49,1.57,1.28,,1.425,0.42,,,,0.57,
59,B-4,B,4,FC,27.07.2022,8.148667641,48.90271324,2.419354839,5.289552239,8.653576438,10.1486676,16.17339494,20.19163424,26.21899319,29.83540856,36.43433544,19.26767322,12.56248193,2.374961312,5.289552239,18.00227938,1.993833404,5.651793807,65.64550228,8.345875486,2.108370915,0.226717991,0.24704686,0.24967229,0.228211824,,0.000101706,0.000138793,0.000144269,0.000104132,,100,100,100,88.14258912,49.5684803,22.81425891,12.75797373,9.268292683,8.292682927,7.392120075,4.652908068,1.538461538,0.712945591,0,0,0,13,0.54,0.09,,43.8,46.9,,,45.35,0.42,,,,0.51,
60,B-4,B,4,FC,27.07.2022,8.148667641,48.90271324,2.419354839,5.289552239,8.653576438,10.1486676,16.17339494,20.19163424,26.21899319,29.83540856,36.43433544,19.26767322,12.56248193,2.374961312,5.289552239,18.00227938,1.993833404,5.651793807,65.64550228,8.345875486,2.108370915,0.226717991,0.24704686,0.24967229,0.228211824,,0.000101706,0.000138793,0.000144269,0.000104132,,100,100,100,88.14258912,49.5684803,22.81425891,12.75797373,9.268292683,8.292682927,7.392120075,4.652908068,1.538461538,0.712945591,0,0,0,15,0.54,0.03,,47.2,47.5,,,47.35,0.42,,,,0.45,
61,C-1,C,1,FC,26.07.2022,8.14882992,48.90285891,0.425,4.513361702,9.121311475,11.23672131,19.84771127,24.2493838,30.85189261,41.57833992,49.61146245,22.81467455,13.69883524,3.035173369,4.513361702,20.31085065,2.396952481,3.794913644,37.25307147,57.05737365,12.25150897,0.215776329,0.24212202,0.2076645,0.20702397,,4.37E-05,6.61E-05,3.82E-05,3.77E-05,,100,100,100,76.47241166,41.25852449,22.34965902,15.06509609,14.29014259,13.01921885,11.65530068,6.137631742,2.169869808,1.177929324,0,0,0,1,0.18,0.81,,2.53,3.45,,,2.99,-0.466833333,,109.082,108.6151667,0.343166667,
62,C-1,C,1,FC,26.07.2022,8.14882992,48.90285891,0.425,4.513361702,9.121311475,11.23672131,19.84771127,24.2493838,30.85189261,41.57833992,49.61146245,22.81467455,13.69883524,3.035173369,4.513361702,20.31085065,2.396952481,3.794913644,37.25307147,57.05737365,12.25150897,0.215776329,0.24212202,0.2076645,0.20702397,,4.37E-05,6.61E-05,3.82E-05,3.77E-05,,100,100,100,76.47241166,41.25852449,22.34965902,15.06509609,14.29014259,13.01921885,11.65530068,6.137631742,2.169869808,1.177929324,0,0,0,3,0.18,0.75,,13.3,15.1,,,14.2,-0.466833333,,109.082,108.6151667,0.283166667,
63,C-1,C,1,FC,26.07.2022,8.14882992,48.90285891,0.425,4.513361702,9.121311475,11.23672131,19.84771127,24.2493838,30.85189261,41.57833992,49.61146245,22.81467455,13.69883524,3.035173369,4.513361702,20.31085065,2.396952481,3.794913644,37.25307147,57.05737365,12.25150897,0.215776329,0.24212202,0.2076645,0.20702397,,4.37E-05,6.61E-05,3.82E-05,3.77E-05,,100,100,100,76.47241166,41.25852449,22.34965902,15.06509609,14.29014259,13.01921885,11.65530068,6.137631742,2.169869808,1.177929324,0,0,0,5,0.18,0.69,,5.63,15.3,,,15.3,-0.466833333,,109.082,108.6151667,0.223166667,
64,C-1,C,1,FC,26.07.2022,8.14882992,48.90285891,0.425,4.513361702,9.121311475,11.23672131,19.84771127,24.2493838,30.85189261,41.57833992,49.61146245,22.81467455,13.69883524,3.035173369,4.513361702,20.31085065,2.396952481,3.794913644,37.25307147,57.05737365,12.25150897,0.215776329,0.24212202,0.2076645,0.20702397,,4.37E-05,6.61E-05,3.82E-05,3.77E-05,,100,100,100,76.47241166,41.25852449,22.34965902,15.06509609,14.29014259,13.01921885,11.65530068,6.137631742,2.169869808,1.177929324,0,0,0,4,0.18,0.72,,15.9,20.3,,,18.1,-0.466833333,,109.082,108.6151667,0.253166667,
65,C-1,C,1,FC,26.07.2022,8.14882992,48.90285891,0.425,4.513361702,9.121311475,11.23672131,19.84771127,24.2493838,30.85189261,41.57833992,49.61146245,22.81467455,13.69883524,3.035173369,4.513361702,20.31085065,2.396952481,3.794913644,37.25307147,57.05737365,12.25150897,0.215776329,0.24212202,0.2076645,0.20702397,,4.37E-05,6.61E-05,3.82E-05,3.77E-05,,100,100,100,76.47241166,41.25852449,22.34965902,15.06509609,14.29014259,13.01921885,11.65530068,6.137631742,2.169869808,1.177929324,0,0,0,7,0.18,0.63,,7.96,6.83,,,7.395,-0.466833333,,109.082,108.6151667,0.163166667,
66,C-1,C,1,FC,26.07.2022,8.14882992,48.90285891,0.425,4.513361702,9.121311475,11.23672131,19.84771127,24.2493838,30.85189261,41.57833992,49.61146245,22.81467455,13.69883524,3.035173369,4.513361702,20.31085065,2.396952481,3.794913644,37.25307147,57.05737365,12.25150897,0.215776329,0.24212202,0.2076645,0.20702397,,4.37E-05,6.61E-05,3.82E-05,3.77E-05,,100,100,100,76.47241166,41.25852449,22.34965902,15.06509609,14.29014259,13.01921885,11.65530068,6.137631742,2.169869808,1.177929324,0,0,0,8,0.18,0.6,,4.18,4.63,,,4.405,-0.466833333,,109.082,108.6151667,0.133166667,
67,C-2,C,2,FC,26.07.2022,8.148810906,48.90287014,0.419607843,3.802962963,6.933333333,8.613664596,15.44099379,19.76522199,26.51902748,30.57131078,40.39895561,18.95365394,10.78246552,2.835280181,3.802962963,18.85546207,2.325957541,5.011429407,54.58202865,47.10403371,8.946035563,0.229260775,0.248191347,0.214512602,0.212048861,,5.17E-05,6.90E-05,4.08E-05,3.92E-05,,100,100,100,86.06259098,51.63755459,28.20232897,16.19359534,14.22852984,13.4279476,11.79039301,6.222707424,2.328966521,1.091703057,0,0,0,1,0.55,0.44,,2.1,3.03,,,2.565,0.04,,,,0.48,
68,C-2,C,2,FC,26.07.2022,8.148810906,48.90287014,0.419607843,3.802962963,6.933333333,8.613664596,15.44099379,19.76522199,26.51902748,30.57131078,40.39895561,18.95365394,10.78246552,2.835280181,3.802962963,18.85546207,2.325957541,5.011429407,54.58202865,47.10403371,8.946035563,0.229260775,0.248191347,0.214512602,0.212048861,,5.17E-05,6.90E-05,4.08E-05,3.92E-05,,100,100,100,86.06259098,51.63755459,28.20232897,16.19359534,14.22852984,13.4279476,11.79039301,6.222707424,2.328966521,1.091703057,0,0,0,3,0.55,0.38,,2.84,2.83,,,2.835,0.04,,,,0.42,
69,C-2,C,2,FC,26.07.2022,8.148810906,48.90287014,0.419607843,3.802962963,6.933333333,8.613664596,15.44099379,19.76522199,26.51902748,30.57131078,40.39895561,18.95365394,10.78246552,2.835280181,3.802962963,18.85546207,2.325957541,5.011429407,54.58202865,47.10403371,8.946035563,0.229260775,0.248191347,0.214512602,0.212048861,,5.17E-05,6.90E-05,4.08E-05,3.92E-05,,100,100,100,86.06259098,51.63755459,28.20232897,16.19359534,14.22852984,13.4279476,11.79039301,6.222707424,2.328966521,1.091703057,0,0,0,5,0.55,0.32,,3.12,2.4,,,2.76,0.04,,,,0.36,
70,C-2,C,2,FC,26.07.2022,8.148810906,48.90287014,0.419607843,3.802962963,6.933333333,8.613664596,15.44099379,19.76522199,26.51902748,30.57131078,40.39895561,18.95365394,10.78246552,2.835280181,3.802962963,18.85546207,2.325957541,5.011429407,54.58202865,47.10403371,8.946035563,0.229260775,0.248191347,0.214512602,0.212048861,,5.17E-05,6.90E-05,4.08E-05,3.92E-05,,100,100,100,86.06259098,51.63755459,28.20232897,16.19359534,14.22852984,13.4279476,11.79039301,6.222707424,2.328966521,1.091703057,0,0,0,7,0.55,0.26,,1.3,1.2,,,1.25,0.04,,,,0.3,
71,C-2,C,2,FC,26.07.2022,8.148810906,48.90287014,0.419607843,3.802962963,6.933333333,8.613664596,15.44099379,19.76522199,26.51902748,30.57131078,40.39895561,18.95365394,10.78246552,2.835280181,3.802962963,18.85546207,2.325957541,5.011429407,54.58202865,47.10403371,8.946035563,0.229260775,0.248191347,0.214512602,0.212048861,,5.17E-05,6.90E-05,4.08E-05,3.92E-05,,100,100,100,86.06259098,51.63755459,28.20232897,16.19359534,14.22852984,13.4279476,11.79039301,6.222707424,2.328966521,1.091703057,0,0,0,11,0.55,0.14,,3.36,3.05,,,3.205,0.04,,,,0.18,
72,C-2,C,2,FC,26.07.2022,8.148810906,48.90287014,0.419607843,3.802962963,6.933333333,8.613664596,15.44099379,19.76522199,26.51902748,30.57131078,40.39895561,18.95365394,10.78246552,2.835280181,3.802962963,18.85546207,2.325957541,5.011429407,54.58202865,47.10403371,8.946035563,0.229260775,0.248191347,0.214512602,0.212048861,,5.17E-05,6.90E-05,4.08E-05,3.92E-05,,100,100,100,86.06259098,51.63755459,28.20232897,16.19359534,14.22852984,13.4279476,11.79039301,6.222707424,2.328966521,1.091703057,0,0,0,13,0.55,0.08,,10.3,,,,10.3,0.04,,,,0.12,
73,C-2,C,2,FC,26.07.2022,8.148810906,48.90287014,0.419607843,3.802962963,6.933333333,8.613664596,15.44099379,19.76522199,26.51902748,30.57131078,40.39895561,18.95365394,10.78246552,2.835280181,3.802962963,18.85546207,2.325957541,5.011429407,54.58202865,47.10403371,8.946035563,0.229260775,0.248191347,0.214512602,0.212048861,,5.17E-05,6.90E-05,4.08E-05,3.92E-05,,100,100,100,86.06259098,51.63755459,28.20232897,16.19359534,14.22852984,13.4279476,11.79039301,6.222707424,2.328966521,1.091703057,0,0,0,15,0.55,0.02,,8.3,12.5,,,10.4,0.04,,,,0.06,
74,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,1,0.54,0.45,,1.23,,,,1.23,0.35,,,,0.8,
75,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,2,0.54,0.42,,1.41,,,,1.41,0.35,,,,0.77,
76,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,3,0.54,0.39,,0.583,,,,0.583,0.35,,,,0.74,
77,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,5,0.54,0.33,,2.88,1.58,,,2.23,0.35,,,,0.68,
78,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,7,0.54,0.27,,3.06,0.855,,,3.06,0.35,,,,0.62,
79,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,9,0.54,0.21,,4.25,3.02,,,3.635,0.35,,,,0.56,
80,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,11,0.54,0.15,,2.62,1.84,,,2.23,0.35,,,,0.5,
81,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,13,0.54,0.09,,11.9,5.81,1.64,,1.64,0.35,,,,0.44,
82,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,15,0.54,0.03,,43.8,43.3,,,43.55,0.35,,,,0.38,
83,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,5,0.55,0.32,,1.35,,,,1.35,0.535,,,,0.855,
84,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,7,0.55,0.26,,3.52,2.27,,,2.895,0.535,,,,0.795,
85,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,9,0.55,0.2,,7.83,3.09,7.02,,7.425,0.535,,,,0.735,
86,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,11,0.55,0.14,,10.2,9.05,,,9.625,0.535,,,,0.675,
87,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,13,0.55,0.08,,,,,,,0.535,,,,0.615,
88,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,15,0.55,0.02,,50.5,49.9,,,50.2,0.535,,,,0.555,
89,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,1,0.12,0.87,,6.94,6.7,7.7,,7.113333333,-0.418,-0.39,130.458,130.04,0.452,
90,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,2,0.12,0.84,,8.82,8.82,,,8.82,-0.418,-0.39,130.458,130.04,0.422,
91,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,3,0.12,0.81,,9.17,9.14,,,9.155,-0.418,-0.39,130.458,130.04,0.392,
92,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,4,0.12,0.78,,9.3,9.39,,,9.345,-0.418,-0.39,130.458,130.04,0.362,
93,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,5,0.12,0.75,,9.46,9.52,,,9.49,-0.418,-0.39,130.458,130.04,0.332,
94,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,6,0.12,0.72,,7.78,,,,7.78,-0.418,-0.39,130.458,130.04,0.302,
95,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,1,0.46,0.53,,12.5,12.1,,,12.3,-0.047,,130.087,130.04,0.483,Bustamante
